2024-10-10 23:21:18,524 - INFO - Starting audio classification...
2024-10-10 23:21:20,223 - INFO - train_sm/Oneshots/Drums/Hand Percussion/062 TechnoShaker.wav | Classification: One-Shot | Transients: 1 | Duration: 0.70s | ZCR: 0.475238 | Spectral Flatness: 0.165636 | RMS: 0.036399
2024-10-10 23:21:20,230 - INFO - train_sm/Oneshots/Drums/Hand Percussion/417-Cabasa2.wav | Classification: One-Shot | Transients: 1 | Duration: 1.04s | ZCR: 0.089469 | Spectral Flatness: 0.047431 | RMS: 0.023274
2024-10-10 23:21:20,233 - INFO - train_sm/Oneshots/Drums/Hand Percussion/55B_CongaHigh_01.wav | Classification: One-Shot | Transients: 0 | Duration: 0.41s | ZCR: 0.011312 | Spectral Flatness: 0.000601 | RMS: 0.066067
2024-10-10 23:21:20,236 - INFO - train_sm/Oneshots/Drums/Hand Percussion/55B_CongaLow_03.wav | Classification: One-Shot | Transients: 0 | Duration: 0.46s | ZCR: 0.005664 | Spectral Flatness: 0.000249 | RMS: 0.069847
2024-10-10 23:21:20,241 - INFO - train_sm/Oneshots/Drums/Hand Percussion/4D# Conga H Open.wav | Classification: One-Shot | Transients: 0 | Duration: 1.05s | ZCR: 0.017852 | Spectral Flatness: 0.001947 | RMS: 0.060096
2024-10-10 23:21:20,246 - INFO - train_sm/Oneshots/Drums/Hand Percussion/50 D4 - Analog Conga H.wav | Classification: One-Shot | Transients: 0 | Duration: 0.78s | ZCR: 0.646992 | Spectral Flatness: 0.015018 | RMS: 0.013946
2024-10-10 23:21:20,252 - INFO - train_sm/Oneshots/Drums/Hand Percussion/57 - Vibraslap.wav | Classification: One-Shot | Transients: 1 | Duration: 0.93s | ZCR: 0.114258 | Spectral Flatness: 0.011213 | RMS: 0.049481
2024-10-10 23:21:20,255 - INFO - train_sm/Oneshots/Drums/Hand Percussion/55B_CongaLow_01.wav | Classification: One-Shot | Transients: 0 | Duration: 0.48s | ZCR: 0.006162 | Spectral Flatness: 0.000263 | RMS: 0.066575
2024-10-10 23:21:20,259 - INFO - train_sm/Oneshots/Drums/Hand Percussion/39 INDconga.wav | Classification: One-Shot | Transients: 0 | Duration: 0.56s | ZCR: 0.012421 | Spectral Flatness: 0.008903 | RMS: 0.053417
2024-10-10 23:21:20,262 - INFO - train_sm/Oneshots/Drums/Hand Percussion/55B_CongaHigh_03.wav | Classification: One-Shot | Transients: 0 | Duration: 0.50s | ZCR: 0.007040 | Spectral Flatness: 0.000350 | RMS: 0.058438
2024-10-10 23:21:20,267 - INFO - train_sm/Oneshots/Drums/Hand Percussion/4A# Maracas.wav | Classification: One-Shot | Transients: 1 | Duration: 0.69s | ZCR: 0.275423 | Spectral Flatness: 0.089628 | RMS: 0.028546
2024-10-10 23:21:20,271 - INFO - train_sm/Oneshots/Drums/Hand Percussion/25 C#2 - Side Stick.wav | Classification: One-Shot | Transients: 0 | Duration: 0.72s | ZCR: 0.588630 | Spectral Flatness: 0.016446 | RMS: 0.014895
2024-10-10 23:21:20,274 - INFO - train_sm/Oneshots/Drums/Hand Percussion/55B_CongaHigh_02.wav | Classification: One-Shot | Transients: 0 | Duration: 0.45s | ZCR: 0.005579 | Spectral Flatness: 0.000229 | RMS: 0.058689
2024-10-10 23:21:20,286 - INFO - train_sm/Oneshots/Drums/Hand Percussion/120 shaker b 1.wav | Classification: One-Shot | Transients: 5 | Duration: 1.99s | ZCR: 0.470996 | Spectral Flatness: 0.195575 | RMS: 0.048236
2024-10-10 23:21:20,293 - INFO - train_sm/Oneshots/Drums/Hand Percussion/49 C#4 - Bongo L.wav | Classification: One-Shot | Transients: 0 | Duration: 0.83s | ZCR: 0.601337 | Spectral Flatness: 0.011359 | RMS: 0.027309
2024-10-10 23:21:20,299 - INFO - train_sm/Oneshots/Drums/Hand Percussion/037 LoBongo LoFi.wav | Classification: One-Shot | Transients: 3 | Duration: 0.70s | ZCR: 0.253655 | Spectral Flatness: 0.062206 | RMS: 0.077770
2024-10-10 23:21:20,305 - INFO - train_sm/Oneshots/Drums/Hand Percussion/4E Conga L.wav | Classification: One-Shot | Transients: 0 | Duration: 1.01s | ZCR: 0.022378 | Spectral Flatness: 0.005219 | RMS: 0.077858
2024-10-10 23:21:20,308 - INFO - train_sm/Oneshots/Drums/Hand Percussion/49 - Guiro Long.wav | Classification: One-Shot | Transients: 2 | Duration: 0.24s | ZCR: 0.139439 | Spectral Flatness: 0.002395 | RMS: 0.161909
2024-10-10 23:21:20,335 - INFO - train_sm/Oneshots/Drums/Hand Percussion/017Congahi.wav | Classification: One-Shot | Transients: 0 | Duration: 5.51s | ZCR: 0.094932 | Spectral Flatness: 0.068843 | RMS: 0.003083
2024-10-10 23:21:20,346 - INFO - train_sm/Oneshots/Drums/Hand Percussion/193-Shaker.wav | Classification: One-Shot | Transients: 1 | Duration: 0.11s | ZCR: 0.191104 | Spectral Flatness: 0.016808 | RMS: 0.169440
2024-10-10 23:21:20,351 - INFO - train_sm/Oneshots/Drums/Hand Percussion/52 E4 - Analog Conga L.wav | Classification: One-Shot | Transients: 0 | Duration: 0.98s | ZCR: 0.428391 | Spectral Flatness: 0.007498 | RMS: 0.031153
2024-10-10 23:21:20,353 - INFO - train_sm/Oneshots/Drums/Hand Percussion/34 - Bongo H.wav | Classification: One-Shot | Transients: 0 | Duration: 0.15s | ZCR: 0.047589 | Spectral Flatness: 0.003899 | RMS: 0.083447
2024-10-10 23:21:20,354 - INFO - train_sm/Oneshots/Drums/Hand Percussion/29 - Cowbell.wav | Classification: One-Shot | Transients: 0 | Duration: 0.24s | ZCR: 0.029134 | Spectral Flatness: 0.000356 | RMS: 0.112019
2024-10-10 23:21:20,356 - INFO - train_sm/Oneshots/Drums/Hand Percussion/22 Tambourine.wav | Classification: One-Shot | Transients: 0 | Duration: 0.23s | ZCR: 0.264741 | Spectral Flatness: 0.002388 | RMS: 0.069451
2024-10-10 23:21:20,360 - INFO - train_sm/Oneshots/Drums/Hand Percussion/035 HiBongo LoFi.wav | Classification: One-Shot | Transients: 0 | Duration: 0.70s | ZCR: 0.412206 | Spectral Flatness: 0.126964 | RMS: 0.036332
2024-10-10 23:21:20,367 - INFO - train_sm/Oneshots/Drums/Hand Percussion/414-BongoHi.wav | Classification: One-Shot | Transients: 0 | Duration: 1.43s | ZCR: 0.078645 | Spectral Flatness: 0.058600 | RMS: 0.009713
